Dish ID,Ingredient ID,Ingredient Name,Mass (grams),Calories (kcal),Fat (grams),Carbs (grams),Protein (grams)
dish_1558723568,ingr_0000000045,carrot,39.000000,15.99,0.078,3.9,0.351
dish_1558723568,ingr_0000000007,cauliflower,58.000000,14.5,0.174,2.9,1.044
dish_1558723568,ingr_0000000054,apple,143.000000,74.36,0.286,20.02,0.429
dish_1562702044,ingr_0000000161,olive oil,0.611591,5.40646444,0.611591,0.0,0.0
dish_1562702044,ingr_0000000021,squash,61.159061,12.537607505,0.183477183,2.079408074,0.550431549
dish_1562702044,ingr_0000000291,salt,0.229346,0.0,0.0,0.0,0.0
dish_1562702044,ingr_0000000471,cherry tomatoes,38.000000,6.84,0.076,1.482,0.342
dish_1562702044,ingr_0000000007,cauliflower,77.000000,19.25,0.231,3.85,1.386
dish_1559149688,ingr_0000000179,eggs,181.000000,281.455,19.005,2.172,22.625
dish_1562602832,ingr_0000000002,strawberries,68.000000,22.44,0.204,5.44,0.476
dish_1562602832,ingr_0000000545,greek yogurt,51.686775,30.49519725,0.2067471,1.8607239,5.1686775
dish_1562602832,ingr_0000000543,chia seeds,12.967206,63.02062116,4.01983386,5.44622652,2.20442502
dish_1562602832,ingr_0000000502,milk,55.346016,28.22646816,1.051574304,2.7673008,1.93711056
dish_1550859622,ingr_0000000039,sausage,58.000000,199.868,15.834,2.436,11.194
dish_1550859622,ingr_0000000005,potatoes,74.000000,56.98,0.074,12.58,1.48
dish_1550859622,ingr_0000000004,bacon,13.000000,70.33,5.46,0.182,4.81
dish_1565379827,ingr_0000000189,vinegar,5.166265,0.0,0.0,0.0,0.0
dish_1565379827,ingr_0000000508,soy sauce,1.291566,0.68452998,0.007749396,0.063286734,0.104616846
dish_1565379827,ingr_0000000122,garlic,0.968675,1.44332575,0.004843375,0.31966275,0.0619952
dish_1565379827,ingr_0000000073,radishes,5.166265,0.8266024,0.005166265,0.17565301,0.036163855
dish_1565379827,ingr_0000000312,pepper,0.062230,0.024892,0.00012446,0.00578739,0.0012446
dish_1565379827,ingr_0000000029,mixed greens,25.831324,7.23277072,0.103325296,1.369060172,0.568289128
dish_1565379827,ingr_0000000045,carrot,112.484360,46.1185876,0.22496872,11.248436,1.01235924
dish_1565379827,ingr_0000000291,salt,0.373383,0.0,0.0,0.0,0.0
dish_1565379827,ingr_0000000152,cabbage,25.831324,5.42457804,0.12915662,0.826602368,0.335807212
dish_1565379827,ingr_0000000535,green onions,2.583133,0.82660256,0.005166266,0.18081931,0.046496394
dish_1565379827,ingr_0000000161,olive oil,3.578820,31.6367688,3.57882,0.0,0.0
dish_1565379827,ingr_0000000180,rice noodles,51.662647,56.31228523,0.103325294,12.91566175,0.464963823
dish_1550861703,ingr_0000000055,banana,40.000000,35.6,0.12,9.2,0.44
dish_1550861703,ingr_0000000054,apple,142.000000,73.84,0.284,19.88,0.426
dish_1550861703,ingr_0000000008,scrambled eggs,96.000000,142.08,10.56,1.536,9.6
dish_1566316612,ingr_0000000015,hash browns,48.000000,156.48,10.56,15.36,1.248
dish_1566316612,ingr_0000000004,bacon,19.000000,102.79,7.98,0.266,7.03
dish_1566316612,ingr_0000000189,vinegar,6.206060,0.0,0.0,0.0,0.0
dish_1566316612,ingr_0000000073,radishes,12.412121,1.98593936,0.012412121,0.422012114,0.086884847
dish_1566316612,ingr_0000000008,scrambled eggs,180.000000,266.4,19.8,2.88,18.0
dish_1566316612,ingr_0000000122,garlic,0.775758,1.15587942,0.00387879,0.25600014,0.049648512
dish_1566316612,ingr_0000000033,bell peppers,15.515152,6.2060608,0.031030304,1.39636368,0.31030304
dish_1566316612,ingr_0000000291,salt,0.936898,0.0,0.0,0.0,0.0
dish_1566316612,ingr_0000000335,eggplant,54.901962,13.615686576,0.109803924,3.239215758,0.54901962
dish_1566316612,ingr_0000000126,mustard,0.775758,0.475539654,0.025600014,0.04654548,0.028703046
dish_1566316612,ingr_0000000031,cucumbers,15.515152,1.5515152,0.0,0.31030304,0.15515152
dish_1566316612,ingr_0000000161,olive oil,12.961141,114.57648644,12.961141,0.0,0.0
dish_1565728634,ingr_0000000525,bok choy,0.839962,0.10919506,0.001679924,0.018479164,0.01259943
dish_1565728634,ingr_0000000513,millet,3.359847,3.99821793,0.03359847,0.796283739,0.117594645
dish_1565728634,ingr_0000000028,chicken,51.323174,84.6832371,1.847634264,0.0,15.91018394
dish_1565728634,ingr_0000000025,beef,25.198854,62.997135,3.7798281,0.0,6.55170204
dish_1565728634,ingr_0000000189,vinegar,0.041998,0.0,0.0,0.0,0.0
dish_1565728634,ingr_0000000514,wheat berry,5.132318,4.67040938,0.02566159,0.980272738,0.215557356
dish_1565728634,ingr_0000000433,roasted potatoes,23.000000,32.43,1.564,4.14,0.483
dish_1565728634,ingr_0000000520,lemon juice,0.256616,0.04362472,0.0,0.014370496,0.001026464
dish_1565728634,ingr_0000000291,salt,0.461867,0.0,0.0,0.0,0.0
dish_1565728634,ingr_0000000011,cheese pizza,47.000000,124.973,4.418,15.745,5.264
dish_1565728634,ingr_0000000122,garlic,0.256616,0.38235784,0.00128308,0.08468328,0.016423424
dish_1565728634,ingr_0000000038,pineapple,96.000000,48.0,0.096,12.48,0.48
dish_1565728634,ingr_0000000036,spinach (raw),1.283079,0.29510817,0.005132316,0.046190844,0.037209291
dish_1565728634,ingr_0000000021,squash,97.657211,20.019728255,0.292971633,3.320345174,0.878914899
dish_1565728634,ingr_0000000161,olive oil,3.634442,32.12846728,3.634442,0.0,0.0
dish_1565728634,ingr_0000000518,thyme,0.128308,0.12959108,0.002181236,0.03079392,0.00769848
dish_1565728634,ingr_0000000094,onions,0.839962,0.3359848,0.000839962,0.07559658,0.009239582
dish_1565728634,ingr_0000000524,parsley,0.513232,0.190409072,0.004105856,0.032846848,0.014883728
dish_1565728634,ingr_0000000027,broccoli,58.536587,20.48780545,0.234146348,4.09756109,1.404878088
dish_1565728634,ingr_0000000133,shallots,1.695962,0.3391924,0.003391924,0.055966746,0.02543943
dish_1565728634,ingr_0000000511,spinach (cooked),0.839962,0.19319126,0.0,0.03359848,0.02519886
dish_1565031283,ingr_0000000072,kale,2.978177,1.45930673,0.020847239,0.26803593,0.098279841
dish_1565031283,ingr_0000000094,onions,1.191271,0.4765084,0.001191271,0.10721439,0.013103981
dish_1565031283,ingr_0000000161,olive oil,0.893453,7.89812452,0.893453,0.0,0.0
dish_1565031283,ingr_0000000535,green onions,0.595635,0.1906032,0.00119127,0.04169445,0.01072143
dish_1565031283,ingr_0000000027,broccoli,5.956354,2.0847239,0.023825416,0.41694478,0.142952496
dish_1565031283,ingr_0000000122,garlic,0.595635,0.88749615,0.002978175,0.19655955,0.03812064
dish_1565031283,ingr_0000000203,chili,0.595635,0.238254,0.00238254,0.053011515,0.01072143
dish_1565031283,ingr_0000000025,beef,89.345314,223.363285,13.4017971,0.0,23.22978164
dish_1565031283,ingr_0000000026,white rice,11.912708,15.4865204,0.035738124,3.33555824,0.321643116
dish_1565031283,ingr_0000000508,soy sauce,0.595635,0.31568655,0.00357381,0.029186115,0.048246435
dish_1565031283,ingr_0000000291,salt,0.148909,0.0,0.0,0.0,0.0
dish_1565031283,ingr_0000000498,orange juice,0.595635,0.27994845,0.000595635,0.06551985,0.004169445
dish_1565031283,ingr_0000000189,vinegar,0.595635,0.0,0.0,0.0,0.0
dish_1551565720,ingr_0000000007,cauliflower,53.000000,13.25,0.159,2.65,0.954
dish_1551565720,ingr_0000000026,white rice,37.000000,48.1,0.111,10.36,0.999
dish_1551565720,ingr_0000000048,ham,42.000000,60.9,2.52,0.63,8.82
dish_1558640593,ingr_0000000054,apple,116.000000,60.32,0.232,16.24,0.348
dish_1562687554,ingr_0000000013,berries,80.000000,45.6,0.24,11.2,0.56
dish_1562687554,ingr_0000000291,salt,0.369697,0.0,0.0,0.0,0.0
dish_1562687554,ingr_0000000126,mustard,0.739394,0.453248522,0.024400002,0.04436364,0.027357578
dish_1562687554,ingr_0000000031,cucumbers,14.787879,1.4787879,0.0,0.29575758,0.14787879
dish_1562687554,ingr_0000000161,olive oil,11.830302,104.57986968,11.830302,0.0,0.0
dish_1562687554,ingr_0000000337,waffles,71.000000,206.113,10.153,23.217,5.609
dish_1562687554,ingr_0000000510,chicken apple sausage,14.000000,22.4,1.4,0.42,1.96
dish_1562687554,ingr_0000000189,vinegar,5.915151,0.0,0.0,0.0,0.0
dish_1562687554,ingr_0000000112,honeydew melons,55.000000,19.8,0.055,4.95,0.275
dish_1562687554,ingr_0000000073,radishes,11.830302,1.89284832,0.011830302,0.402230268,0.082812114
dish_1562687554,ingr_0000000122,garlic,0.739394,1.10169706,0.00369697,0.24400002,0.047321216
dish_1562687554,ingr_0000000033,bell peppers,14.787879,5.9151516,0.029575758,1.33090911,0.29575758
dish_1559172356,ingr_0000000291,salt,0.330392,0.0,0.0,0.0,0.0
dish_1559172356,ingr_0000000023,brown rice,26.431389,29.33884179,0.237882501,6.07921947,0.687216114
dish_1559172356,ingr_0000000515,arugula,5.286277,1.32156925,0.037003939,0.195592249,0.137443202
dish_1559172356,ingr_0000000312,pepper,6.607847,2.6431388,0.013215694,0.614529771,0.13215694
dish_1559172356,ingr_0000000332,salmon,132.156937,235.23934786,10.57255496,0.0,31.71766488
dish_1559172356,ingr_0000000518,thyme,0.165196,0.16684796,0.002808332,0.03964704,0.00991176
dish_1559172356,ingr_0000000161,olive oil,5.021964,44.39416176,5.021964,0.0,0.0
dish_1558110385,ingr_0000000179,eggs,34.000000,52.87,3.57,0.408,4.25
dish_1550777713,ingr_0000000037,cantaloupe,62.000000,21.08,0.124,4.96,0.496
dish_1550876416,ingr_0000000028,chicken,50.000000,82.5,1.8,0.0,15.5
dish_1550876416,ingr_0000000042,avocado,39.000000,62.4,5.85,3.51,0.78
dish_1550876416,ingr_0000000058,orange,31.000000,14.57,0.031,3.72,0.279
dish_1567022251,ingr_0000000094,onions,57.000000,22.8,0.057,5.13,0.627
dish_1567022251,ingr_0000000471,cherry tomatoes,74.000000,13.32,0.148,2.886,0.666
dish_1567022251,ingr_0000000012,olives,35.000000,40.25,3.745,2.205,0.28
dish_1567022251,ingr_0000000045,carrot,34.000000,13.94,0.068,3.4,0.306
dish_1567022251,ingr_0000000033,bell peppers,54.000000,21.6,0.108,4.86,1.08
dish_1563302345,ingr_0000000514,wheat berry,13.001871,11.83170261,0.065009355,2.483357361,0.546078582
dish_1563302345,ingr_0000000524,parsley,1.300187,0.482369377,0.010401496,0.083211968,0.037705423
dish_1563302345,ingr_0000000036,spinach (raw),3.250468,0.74760764,0.013001872,0.117016848,0.094263572
dish_1563302345,ingr_0000000046,mushroom,63.000000,13.86,0.189,2.079,1.953
dish_1563302345,ingr_0000000028,chicken,130.018707,214.53086655,4.680673452,0.0,40.30579917
dish_1563302345,ingr_0000000133,shallots,0.040631,0.0081262,8.1262e-05,0.001340823,0.000609465
dish_1563302345,ingr_0000000122,garlic,0.650094,0.96864006,0.00325047,0.21453102,0.041606016
dish_1563302345,ingr_0000000291,salt,0.162523,0.0,0.0,0.0,0.0
dish_1563302345,ingr_0000000161,olive oil,2.600374,22.98730616,2.600374,0.0,0.0
dish_1563302345,ingr_0000000518,thyme,0.325047,0.32829747,0.005525799,0.07801128,0.01950282
dish_1563302345,ingr_0000000520,lemon juice,0.650094,0.11051598,0.0,0.036405264,0.002600376
dish_1559245801,ingr_0000000013,berries,107.000000,60.99,0.321,14.98,0.749
dish_1550863078,ingr_0000000013,berries,48.000000,27.36,0.144,6.72,0.336
dish_1550863078,ingr_0000000038,pineapple,33.000000,16.5,0.033,4.29,0.165
dish_1550863078,ingr_0000000058,orange,35.000000,16.45,0.035,4.2,0.315
dish_1551488448,ingr_0000000012,olives,40.000000,46.0,4.28,2.52,0.32
dish_1551488448,ingr_0000000048,ham,29.000000,42.05,1.74,0.435,6.09
dish_1551488448,ingr_0000000058,orange,10.000000,4.7,0.01,1.2,0.09
dish_1565728388,ingr_0000000011,cheese pizza,47.000000,124.973,4.418,15.745,5.264
dish_1551490767,ingr_0000000039,sausage,92.000000,317.032,25.116,3.864,17.756
dish_1551490767,ingr_0000000048,ham,45.000000,65.25,2.7,0.675,9.45
dish_1551490767,ingr_0000000012,olives,45.000000,51.75,4.815,2.835,0.36
dish_1560455343,ingr_0000000045,carrot,2.122977,0.87042057,0.004245954,0.2122977,0.019106793
dish_1560455343,ingr_0000000291,salt,0.132686,0.0,0.0,0.0,0.0
dish_1560455343,ingr_0000000524,parsley,0.265372,0.098453012,0.002122976,0.016983808,0.007695788
dish_1560455343,ingr_0000000126,mustard,0.265372,0.162673036,0.008757276,0.01592232,0.009818764
dish_1560455343,ingr_0000000161,olive oil,4.245955,37.5342422,4.245955,0.0,0.0
dish_1560455343,ingr_0000000077,almonds,1.061489,6.136467909,0.525437055,0.240958003,0.237773536
dish_1560455343,ingr_0000000189,vinegar,1.061489,0.0,0.0,0.0,0.0
dish_1560455343,ingr_0000000201,blueberries,5.307444,3.035857968,0.015922332,0.764271936,0.037152108
dish_1560455343,ingr_0000000036,spinach (raw),26.537216,6.10355968,0.106148864,0.955339776,0.769579264
dish_1565203015,ingr_0000000524,parsley,0.426790,0.15833909,0.00341432,0.02731456,0.01237691
dish_1565203015,ingr_0000000517,chard,8.535799,1.62180181,0.017071598,0.315824563,0.153644382
dish_1565203015,ingr_0000000520,lemon juice,1.280370,0.2176629,0.0,0.07170072,0.00512148
dish_1565203015,ingr_0000000122,garlic,1.707160,2.5436684,0.0085358,0.5633628,0.10925824
dish_1565203015,ingr_0000000028,chicken,341.431946,563.3627109,12.291550056,0.0,105.84390326
dish_1565203015,ingr_0000000527,chive,0.426790,0.128037,0.00298753,0.01877876,0.01408407
dish_1565203015,ingr_0000000291,salt,1.707160,0.0,0.0,0.0,0.0
dish_1565203015,ingr_0000000023,brown rice,34.143196,37.89894756,0.307288764,7.85293508,0.887723096
dish_1565203015,ingr_0000000161,olive oil,6.487207,57.34690988,6.487207,0.0,0.0
dish_1565203015,ingr_0000000521,basil,0.426790,0.1024296,0.0,0.0085358,0.0170716
dish_1565203015,ingr_0000000516,rosemary,0.426790,0.5590949,0.02432703,0.085358,0.01237691
dish_1563897395,ingr_0000000037,cantaloupe,88.000000,29.92,0.176,7.04,0.704
dish_1563897395,ingr_0000000437,sweet potato,88.780487,67.47317012,0.0,15.98048766,0.88780487
dish_1563897395,ingr_0000000161,olive oil,2.219512,19.62048608,2.219512,0.0,0.0
dish_1563897395,ingr_0000000027,broccoli,54.000000,18.9,0.216,3.78,1.296
dish_1567024187,ingr_0000000377,quinoa,2.307692,2.7692304,0.043846148,0.48461532,0.101538448
dish_1567024187,ingr_0000000092,wine,0.115385,0.09807725,0.0,0.00300001,0.000115385
dish_1567024187,ingr_0000000520,lemon juice,0.028846,0.00490382,0.0,0.001615376,0.000115384
dish_1567024187,ingr_0000000161,olive oil,0.057692,0.50999728,0.057692,0.0,0.0
dish_1567024187,ingr_0000000511,spinach (cooked),0.576923,0.13269229,0.0,0.02307692,0.01730769
dish_1567024187,ingr_0000000291,salt,0.028846,0.0,0.0,0.0,0.0
dish_1567024187,ingr_0000000011,cheese pizza,86.000000,228.674,8.084,28.81,9.632
dish_1567024187,ingr_0000000529,chayote squash,44.000000,10.56,0.22,2.244,0.264
dish_1567024187,ingr_0000000021,squash,1.153846,0.23653843,0.003461538,0.039230764,0.010384614
dish_1567024187,ingr_0000000155,chicken thighs,23.076923,40.892307556,1.915384609,0.0,5.515384597
dish_1567024187,ingr_0000000335,eggplant,1.153846,0.286153808,0.002307692,0.068076914,0.01153846
dish_1567024187,ingr_0000000485,zucchini,44.000000,6.6,0.176,1.188,0.484
dish_1567024187,ingr_0000000046,mushroom,1.153846,0.25384612,0.003461538,0.038076918,0.035769226
dish_1567024187,ingr_0000000433,roasted potatoes,31.000000,43.71,2.108,5.58,0.651
dish_1567024187,ingr_0000000122,garlic,0.115385,0.17192365,0.000576925,0.03807705,0.00738464
dish_1567024187,ingr_0000000133,shallots,0.230769,0.0461538,0.000461538,0.007615377,0.003461535
dish_1551135656,ingr_0000000032,tomatoes,47.000000,15.98,0.329,3.196,0.329
dish_1550708327,ingr_0000000050,tofu,57.000000,41.61,2.736,1.083,4.56
dish_1550708327,ingr_0000000031,cucumbers,54.000000,5.4,0.0,1.08,0.54
dish_1550708327,ingr_0000000032,tomatoes,59.000000,20.06,0.413,4.012,0.413
dish_1561578323,ingr_0000000011,cheese pizza,43.000000,114.337,4.042,14.405,4.816
dish_1562790775,ingr_0000000033,bell peppers,9.696970,3.878788,0.01939394,0.8727273,0.1939394
dish_1562790775,ingr_0000000031,cucumbers,9.696970,0.969697,0.0,0.1939394,0.0969697
dish_1562790775,ingr_0000000291,salt,0.242424,0.0,0.0,0.0,0.0
dish_1562790775,ingr_0000000126,mustard,0.484848,0.297211824,0.015999984,0.02909088,0.017939376
dish_1562790775,ingr_0000000122,garlic,0.484848,0.72242352,0.00242424,0.15999984,0.031030272
dish_1562790775,ingr_0000000161,olive oil,7.757576,68.57697184,7.757576,0.0,0.0
dish_1562790775,ingr_0000000189,vinegar,3.878788,0.0,0.0,0.0,0.0
dish_1562790775,ingr_0000000073,radishes,7.757576,1.24121216,0.007757576,0.263757584,0.054303032
dish_1562872746,ingr_0000000312,pepper,1.597381,0.6389524,0.003194762,0.148556433,0.03194762
dish_1562872746,ingr_0000000049,fish,79.869064,71.8821576,10.38297832,0.0,14.695907776
dish_1562872746,ingr_0000000047,corn,15.973813,15.33486048,0.239607195,3.35450073,0.543109642
dish_1562872746,ingr_0000000122,garlic,0.399345,0.59502405,0.001996725,0.13178385,0.02555808
dish_1562872746,ingr_0000000189,vinegar,4.006182,0.0,0.0,0.0,0.0
dish_1562872746,ingr_0000000434,sour cream,3.993453,7.90703694,0.75875607,0.183698838,0.095842872
dish_1562872746,ingr_0000000539,nopales,2.396072,0.38337152,0.002396072,0.079070376,0.033545008
dish_1562872746,ingr_0000000126,mustard,0.751159,0.460460467,0.024788247,0.04506954,0.027792883
dish_1562872746,ingr_0000000161,olive oil,11.606472,102.60121248,11.606472,0.0,0.0
dish_1562872746,ingr_0000000002,strawberries,10.015456,3.30510048,0.030046368,0.80123648,0.070108192
dish_1562872746,ingr_0000000538,jicama,3.194763,1.21400994,0.003194763,0.28752867,0.022363341
dish_1562872746,ingr_0000000515,arugula,54.070736,13.517684,0.378495152,2.000617232,1.405839136
dish_1562872746,ingr_0000000524,parsley,0.199673,0.074078683,0.001597384,0.012779072,0.005790517
dish_1562872746,ingr_0000000070,figs,8.012364,22.034001,0.0,5.2080366,0.2003091
dish_1562872746,ingr_0000000045,carrot,3.993453,1.63731573,0.007986906,0.3993453,0.035941077
dish_1562872746,ingr_0000000367,lime,2.396072,0.7188216,0.004792144,0.25158756,0.016772504
dish_1562872746,ingr_0000000291,salt,0.324866,0.0,0.0,0.0,0.0
dish_1562872746,ingr_0000000527,chive,0.199673,0.0599019,0.001397711,0.008785612,0.006589209
dish_1558641164,ingr_0000000054,apple,154.000000,80.08,0.308,21.56,0.462
dish_1560366389,ingr_0000000126,mustard,0.286360,0.17553868,0.00944988,0.0171816,0.01059532
dish_1560366389,ingr_0000000161,olive oil,3.665411,32.40223324,3.665411,0.0,0.0
dish_1560366389,ingr_0000000124,walnuts,0.916353,5.986534149,0.588298626,0.127373067,0.138369303
dish_1560366389,ingr_0000000291,salt,0.171816,0.0,0.0,0.0,0.0
dish_1560366389,ingr_0000000312,pepper,0.028636,0.0114544,5.7272e-05,0.002663148,0.00057272
dish_1560366389,ingr_0000000517,chard,4.581763,0.87053497,0.009163526,0.169525231,0.082471734
dish_1560366389,ingr_0000000189,vinegar,0.859081,0.0,0.0,0.0,0.0
dish_1560366389,ingr_0000000201,blueberries,1.832705,1.04830726,0.005498115,0.26390952,0.012828935
dish_1560366389,ingr_0000000515,arugula,25.657875,6.41446875,0.179605125,0.949341375,0.66710475
dish_1559157454,ingr_0000000515,arugula,18.905804,4.726451,0.132340628,0.699514748,0.491550904
dish_1559157454,ingr_0000000517,chard,3.376036,0.64144684,0.006752072,0.124913332,0.060768648
dish_1559157454,ingr_0000000189,vinegar,0.633007,0.0,0.0,0.0,0.0
dish_1559157454,ingr_0000000312,pepper,0.021100,0.00844,4.22e-05,0.0019623,0.000422
dish_1559157454,ingr_0000000124,walnuts,0.675207,4.411127331,0.433482894,0.093853773,0.101956257
dish_1559157454,ingr_0000000291,salt,0.126601,0.0,0.0,0.0,0.0
dish_1559157454,ingr_0000000126,mustard,0.211002,0.129344226,0.006963066,0.01266012,0.007807074
dish_1559157454,ingr_0000000161,olive oil,2.700829,23.87532836,2.700829,0.0,0.0
dish_1559157454,ingr_0000000201,blueberries,1.350414,0.772436808,0.004051242,0.194459616,0.009452898
dish_1560526514,ingr_0000000005,potatoes,54.000000,41.58,0.054,9.18,1.08
dish_1560526514,ingr_0000000031,cucumbers,1.986928,0.1986928,0.0,0.03973856,0.01986928
dish_1560526514,ingr_0000000526,mustard greens,2.483660,0.6705882,0.00993464,0.11673202,0.07202614
dish_1560526514,ingr_0000000161,olive oil,7.268482,64.25338088,7.268482,0.0,0.0
dish_1560526514,ingr_0000000077,almonds,1.320388,7.633163028,0.65359206,0.299728076,0.295766912
dish_1560526514,ingr_0000000045,carrot,2.640777,1.08271857,0.005281554,0.2640777,0.023766993
dish_1560526514,ingr_0000000013,berries,44.000000,25.08,0.132,6.16,0.308
